tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
5741	Giardia intestinalis	5698889	0	live	GL50803_002864	GL50803_002864, GL50803_2864	hypothetical protein	hypothetical protein		5	NC_051860.1	2713345	2714955	minus	1		
5741	Giardia intestinalis	5698887	0	live	GL50803_0033629	GL50803_0033629, GL50803_33629	hypothetical protein	hypothetical protein		5	NC_051860.1	2716378	2717505	plus	1		
5741	Giardia intestinalis	5698886	0	live	GL50803_0013413	GL50803_0013413, GL50803_13413	hypothetical protein	hypothetical protein		5	NC_051860.1	2717533	2718084	minus	1		
5741	Giardia intestinalis	5698884	0	live	GL50803_0096570	GL50803_0096570, GL50803_96570	hypothetical protein	hypothetical protein		5	NC_051860.1	2719048	2723931	plus	1		
5741	Giardia intestinalis	5698879	0	live	GL50803_0016630	GL50803_0016630, GL50803_16630	hypothetical protein	hypothetical protein		5	NC_051860.1	2733858	2737664	plus	1		
5741	Giardia intestinalis	5698867	0	live	GL50803_008141	GL50803_008141, GL50803_8141	hypothetical protein	hypothetical protein		5	NC_051860.1	2755286	2755672	plus	1		
5741	Giardia intestinalis	5698864	0	live	GL50803_0016629	GL50803_0016629, GL50803_16629	hypothetical protein	hypothetical protein		5	NC_051860.1	2751384	2753771	minus	1		
5741	Giardia intestinalis	5698859	0	live	GL50803_0028433	GL50803_0028433, GL50803_28433	hypothetical protein	hypothetical protein		5	NC_051860.1	2740265	2740618	minus	1		
5741	Giardia intestinalis	5698858	0	live	GL50803_008122	GL50803_008122, GL50803_8122	hypothetical protein	hypothetical protein		5	NC_051860.1	2740733	2741074	minus	1		
5741	Giardia intestinalis	5698856	0	live	GL50803_0024330	GL50803_0024330, GL50803_24330	hypothetical protein	hypothetical protein		5	NC_051860.1	2755690	2757537	minus	1		
5741	Giardia intestinalis	5698853	0	live	GL50803_006227	GL50803_006227, GL50803_6227	hypothetical protein	hypothetical protein		5	NC_051860.1	2760781	2761593	plus	1		
5741	Giardia intestinalis	5698852	0	live	GL50803_00102654	GL50803_00102654, GL50803_102654	hypothetical protein	hypothetical protein		5	NC_051860.1	2761614	2769803	plus	1		
5741	Giardia intestinalis	5698844	0	live	GL50803_008348	GL50803_008348, GL50803_8348	hypothetical protein	hypothetical protein		2	NC_051857.1	1360904	1361500	plus	1		
5741	Giardia intestinalis	5698843	0	live	GL50803_008349	GL50803_008349, GL50803_8349	hypothetical protein	hypothetical protein		2	NC_051857.1	1361504	1362274	plus	1		
5741	Giardia intestinalis	5698826	0	live	GL50803_0097741	GL50803_0097741, GL50803_97741	hypothetical protein	hypothetical protein		2	NC_051857.1	1394796	1395434	plus	1		
5741	Giardia intestinalis	5698810	0	live	GL50803_0014966	GL50803_0014966, GL50803_14966	hypothetical protein	hypothetical protein		2	NC_051857.1	1415317	1416729	minus	1		
5741	Giardia intestinalis	5698807	0	live	GL50803_009504	GL50803_009504, GL50803_9504	hypothetical protein	hypothetical protein		2	NC_051857.1	1417947	1418876	plus	1		
5741	Giardia intestinalis	5698805	0	live	GL50803_009506	GL50803_009506, GL50803_9506	hypothetical protein	hypothetical protein		2	NC_051857.1	1419178	1419828	plus	1		
5741	Giardia intestinalis	5698804	0	live	GL50803_0014967	GL50803_0014967, GL50803_14967	hypothetical protein	hypothetical protein		2	NC_051857.1	1419940	1420641	minus	1		
5741	Giardia intestinalis	5698799	0	live	GL50803_009511	GL50803_009511, GL50803_9511	hypothetical protein	hypothetical protein		2	NC_051857.1	1426724	1427404	plus	1		
5741	Giardia intestinalis	5698798	0	live	GL50803_0096779	GL50803_0096779, GL50803_96779	hypothetical protein	hypothetical protein		2	NC_051857.1	1427397	1428638	plus	1		
5741	Giardia intestinalis	5698793	0	live	GL50803_0014970	GL50803_0014970, GL50803_14970	hypothetical protein	hypothetical protein		2	NC_051857.1	1434676	1434969	minus	1		
5741	Giardia intestinalis	5698784	0	live	GL50803_009068	GL50803_009068, GL50803_9068	hypothetical protein	hypothetical protein		2	NC_051857.1	1446004	1446468	minus	1		
5741	Giardia intestinalis	5698780	0	live	GL50803_0016613	GL50803_0016613, GL50803_16613	hypothetical protein	hypothetical protein		2	NC_051857.1	1453291	1456152	minus	1		
5741	Giardia intestinalis	5698769	0	live	GL50803_009060	GL50803_009060, GL50803_9060	hypothetical protein	hypothetical protein		2	NC_051857.1	1461132	1461845	plus	1		
5741	Giardia intestinalis	5698760	0	live	GL50803_0014850	GL50803_0014850, GL50803_14850	hypothetical protein	hypothetical protein		2	NC_051857.1	1464260	1465072	minus	1		
5741	Giardia intestinalis	5698748	0	live	GL50803_00101824	GL50803_00101824, GL50803_101824	hypothetical protein	hypothetical protein		5	NC_051860.1	446189	448780	plus	1		
5741	Giardia intestinalis	5698746	0	live	GL50803_0010608	GL50803_0010608, GL50803_10608	hypothetical protein	hypothetical protein		5	NC_051860.1	450383	453172	plus	1		
5741	Giardia intestinalis	5698743	0	live	GL50803_0029252	GL50803_0029252, GL50803_29252	hypothetical protein	hypothetical protein		5	NC_051860.1	456208	456825	plus	1		
5741	Giardia intestinalis	5698742	0	live	GL50803_0015251	GL50803_0015251, GL50803_15251	hypothetical protein	hypothetical protein		5	NC_051860.1	456935	457819	minus	1		
5741	Giardia intestinalis	5698723	0	live	GL50803_003755	GL50803_003755, GL50803_3755	hypothetical protein	hypothetical protein		5	NC_051860.1	481888	482469	plus	1		
5741	Giardia intestinalis	5698722	0	live	GL50803_003756	GL50803_003756, GL50803_3756	hypothetical protein	hypothetical protein		5	NC_051860.1	482435	482866	minus	1		
5741	Giardia intestinalis	5698721	0	live	GL50803_0026838	GL50803_0026838, GL50803_26838	hypothetical protein	hypothetical protein		5	NC_051860.1	482847	483461	minus	1		
5741	Giardia intestinalis	5698718	0	live	GL50803_0016365	GL50803_0016365, GL50803_16365	hypothetical protein	hypothetical protein		5	NC_051860.1	487620	491330	plus	1		
5741	Giardia intestinalis	5698717	0	live	GL50803_0094542	GL50803_0094542, GL50803_94542	hypothetical protein	hypothetical protein		5	NC_051860.1	491570	495985	plus	1		
5741	Giardia intestinalis	5698716	0	live	GL50803_0023655	GL50803_0023655, GL50803_23655	hypothetical protein	hypothetical protein		5	NC_051860.1	496007	498247	minus	1		
5741	Giardia intestinalis	5698700	0	live	GL50803_002830	GL50803_002830, GL50803_2830	hypothetical protein	hypothetical protein		5	NC_051860.1	517815	518288	minus	1		
5741	Giardia intestinalis	5698696	0	live	GL50803_0017058	GL50803_0017058, GL50803_17058	hypothetical protein	hypothetical protein		5	NC_051860.1	536276	539395	minus	1		
5741	Giardia intestinalis	5698663	0	live	GL50803_00112112	GL50803_00112112, GL50803_112112	hypothetical protein	hypothetical protein		3	NC_051858.1	1716115	1719777	minus	1		
5741	Giardia intestinalis	5698662	0	live	GL50803_0017089	GL50803_0017089, GL50803_17089	hypothetical protein	hypothetical protein		3	NC_051858.1	1719825	1721315	minus	1		
5741	Giardia intestinalis	5698651	0	live	GL50803_0017092	GL50803_0017092, GL50803_17092	hypothetical protein	hypothetical protein		3	NC_051858.1	1727821	1734441	plus	1		
5741	Giardia intestinalis	5698647	0	live	GL50803_003594	GL50803_003594, GL50803_3594	hypothetical protein	hypothetical protein		3	NC_051858.1	1738451	1740358	plus	1		
5741	Giardia intestinalis	5698643	0	live	GL50803_0017094	GL50803_0017094, GL50803_17094	hypothetical protein	hypothetical protein		3	NC_051858.1	1741372	1743327	plus	1		
5741	Giardia intestinalis	5698631	0	live	GL50803_004708	GL50803_004708, GL50803_4708	hypothetical protein	hypothetical protein		3	NC_051858.1	1774569	1776029	plus	1		
5741	Giardia intestinalis	5698627	0	live	GL50803_004356	GL50803_004356, GL50803_4356	hypothetical protein	hypothetical protein		3	NC_051858.1	1789895	1790500	minus	1		
5741	Giardia intestinalis	5698626	0	live	GL50803_004355	GL50803_004355, GL50803_4355	hypothetical protein	hypothetical protein		3	NC_051858.1	1790505	1790816	plus	1		
5741	Giardia intestinalis	5698622	0	live	GL50803_0012989	GL50803_0012989, GL50803_12989	hypothetical protein	hypothetical protein		3	NC_051858.1	1792213	1793895	minus	1		
5741	Giardia intestinalis	5698621	0	live	GL50803_0016925	GL50803_0016925, GL50803_16925	hypothetical protein	hypothetical protein		3	NC_051858.1	1793982	1795880	plus	1		
5741	Giardia intestinalis	5698616	0	live	GL50803_0010876	GL50803_0010876, GL50803_10876	hypothetical protein	hypothetical protein		3	NC_051858.1	1810314	1811204	plus	1		
5741	Giardia intestinalis	5698614	0	live	GL50803_0016923	GL50803_0016923, GL50803_16923	hypothetical protein	hypothetical protein		3	NC_051858.1	1814073	1816181	minus	1		
5741	Giardia intestinalis	5698600	0	live	GL50803_009305	GL50803_009305, GL50803_9305	hypothetical protein	hypothetical protein		3	NC_051858.1	1826682	1827449	minus	1		
5741	Giardia intestinalis	5698594	0	live	GL50803_0010882	GL50803_0010882, GL50803_10882	hypothetical protein	hypothetical protein		3	NC_051858.1	1802667	1803572	plus	1		
5741	Giardia intestinalis	5698592	0	live	GL50803_0010880	GL50803_0010880, GL50803_10880	hypothetical protein	hypothetical protein		3	NC_051858.1	1805256	1806854	minus	1		
5741	Giardia intestinalis	5698591	0	live	GL50803_0010879	GL50803_0010879, GL50803_10879	hypothetical protein	hypothetical protein		3	NC_051858.1	1806897	1809356	plus	1		
5741	Giardia intestinalis	5698577	0	live	GL50803_0015603	GL50803_0015603, GL50803_15603	hypothetical protein	hypothetical protein		4	NC_051859.1	2102330	2103115	minus	1		
5741	Giardia intestinalis	5698576	0	live	GL50803_0015602	GL50803_0015602, GL50803_15602	hypothetical protein	hypothetical protein		4	NC_051859.1	2103165	2103548	minus	1		
5741	Giardia intestinalis	5698575	0	live	GL50803_0012229	GL50803_0012229, GL50803_12229	hypothetical protein	hypothetical protein		4	NC_051859.1	2107242	2108081	minus	1		
5741	Giardia intestinalis	5698574	0	live	GL50803_0029796	GL50803_0029796, GL50803_29796	hypothetical protein	hypothetical protein		4	NC_051859.1	2108294	2109373	minus	1		
5741	Giardia intestinalis	5698573	0	live	GL50803_0012225	GL50803_0012225, GL50803_12225	hypothetical protein	hypothetical protein		4	NC_051859.1	2109560	2110777	minus	1		
5741	Giardia intestinalis	5698572	0	live	GL50803_0012224	GL50803_0012224, GL50803_12224	hypothetical protein	hypothetical protein		4	NC_051859.1	2110864	2111733	minus	1		
5741	Giardia intestinalis	5698569	0	live	GL50803_0015600	GL50803_0015600, GL50803_15600	hypothetical protein	hypothetical protein		4	NC_051859.1	2114467	2115000	minus	1		
5741	Giardia intestinalis	5698566	0	live	GL50803_0012217	GL50803_0012217, GL50803_12217	hypothetical protein	hypothetical protein		4	NC_051859.1	2116974	2123471	plus	1		
5741	Giardia intestinalis	5698561	0	live	GL50803_0012213	GL50803_0012213, GL50803_12213	hypothetical protein	hypothetical protein		4	NC_051859.1	2126401	2128788	minus	1		
5741	Giardia intestinalis	5698558	0	live	GL50803_0021897	GL50803_0021897, GL50803_21897	hypothetical protein	hypothetical protein		4	NC_051859.1	2138553	2145314	plus	1		
5741	Giardia intestinalis	5698550	0	live	GL50803_006605	GL50803_006605, GL50803_6605	hypothetical protein	hypothetical protein		4	NC_051859.1	2159926	2160861	plus	1		
5741	Giardia intestinalis	5698547	0	live	GL50803_0014252	GL50803_0014252, GL50803_14252	hypothetical protein	hypothetical protein		4	NC_051859.1	2168650	2169822	plus	1		
5741	Giardia intestinalis	5698491	0	live	GL50803_0021531	GL50803_0021531, GL50803_21531	hypothetical protein	hypothetical protein		4	NC_051859.1	1693497	1693895	plus	1		
5741	Giardia intestinalis	5698490	0	live	GL50803_006413	GL50803_006413, GL50803_6413	hypothetical protein	hypothetical protein		4	NC_051859.1	1692150	1692515	minus	1		
5741	Giardia intestinalis	5698487	0	live	GL50803_0021527	GL50803_0021527, GL50803_21527	hypothetical protein	hypothetical protein		4	NC_051859.1	1687317	1690040	plus	1		
5741	Giardia intestinalis	5698485	0	live	GL50803_0021525	GL50803_0021525, GL50803_21525	hypothetical protein	hypothetical protein		4	NC_051859.1	1684102	1684452	minus	1		
5741	Giardia intestinalis	5698474	0	live	GL50803_005809	GL50803_005809, GL50803_5809	hypothetical protein	hypothetical protein		4	NC_051859.1	1665788	1668259	plus	1		
5741	Giardia intestinalis	5698469	0	live	GL50803_0040228	GL50803_0040228, GL50803_40228	hypothetical protein	hypothetical protein		4	NC_051859.1	1653573	1659698	plus	1		
5741	Giardia intestinalis	5698461	0	live	GL50803_009916	GL50803_009916, GL50803_9916	hypothetical protein	hypothetical protein		4	NC_051859.1	1618414	1619055	minus	1		
5741	Giardia intestinalis	5698459	0	live	GL50803_0015080	GL50803_0015080, GL50803_15080	hypothetical protein	hypothetical protein		4	NC_051859.1	1616486	1617112	minus	1		
5741	Giardia intestinalis	5698457	0	live	GL50803_005277	GL50803_005277, GL50803_5277	hypothetical protein	hypothetical protein		4	NC_051859.1	1651422	1651895	plus	1		
5741	Giardia intestinalis	5698455	0	live	GL50803_005274	GL50803_005274, GL50803_5274	hypothetical protein	hypothetical protein		4	NC_051859.1	1647216	1649249	plus	1		
5741	Giardia intestinalis	5698451	0	live	GL50803_009896	GL50803_009896, GL50803_9896	hypothetical protein	hypothetical protein		4	NC_051859.1	1635718	1636101	plus	1		
5741	Giardia intestinalis	5698449	0	live	GL50803_0028994	GL50803_0028994, GL50803_28994	hypothetical protein	hypothetical protein		4	NC_051859.1	1635388	1635702	plus	1		
5741	Giardia intestinalis	5698431	0	live	GL50803_00101918	GL50803_00101918, GL50803_101918	hypothetical protein	hypothetical protein		2	NC_051857.1	215283	216242	minus	1		
5741	Giardia intestinalis	5698428	0	live	GL50803_004883	GL50803_004883, GL50803_4883	hypothetical protein	hypothetical protein		2	NC_051857.1	223027	227442	minus	1		
5741	Giardia intestinalis	5698426	0	live	GL50803_008639	GL50803_008639, GL50803_8639	hypothetical protein	hypothetical protein		2	NC_051857.1	228472	229866	plus	1		
5741	Giardia intestinalis	5698406	0	live	GL50803_0017037	GL50803_0017037, GL50803_17037	hypothetical protein	hypothetical protein		2	NC_051857.1	256637	257401	plus	1		
5741	Giardia intestinalis	5698401	0	live	GL50803_0013691	GL50803_0013691, GL50803_13691	hypothetical protein	hypothetical protein		2	NC_051857.1	291797	293158	plus	1		
5741	Giardia intestinalis	5698400	0	live	GL50803_0013690	GL50803_0013690, GL50803_13690	hypothetical protein	hypothetical protein		2	NC_051857.1	293196	293834	minus	1		
5741	Giardia intestinalis	5698399	0	live	GL50803_004188	GL50803_004188, GL50803_4188	hypothetical protein	hypothetical protein		2	NC_051857.1	278032	278922	plus	1		
5741	Giardia intestinalis	5698396	0	live	GL50803_00114216	GL50803_00114216, GL50803_114216	hypothetical protein	hypothetical protein		2	NC_051857.1	282474	287318	plus	1		
5741	Giardia intestinalis	5698395	0	live	GL50803_0013694	GL50803_0013694, GL50803_13694	hypothetical protein	hypothetical protein		2	NC_051857.1	287522	288241	plus	1		
5741	Giardia intestinalis	5698384	0	live	GL50803_0016573	GL50803_0016573, GL50803_16573	hypothetical protein	hypothetical protein		5	NC_051860.1	1245404	1247224	minus	1		
5741	Giardia intestinalis	5698378	0	live	GL50803_0028962	GL50803_0028962, GL50803_28962	hypothetical protein	hypothetical protein		5	NC_051860.1	1251617	1252540	plus	1		
5741	Giardia intestinalis	5698360	0	live	GL50803_003564	GL50803_003564, GL50803_3564	hypothetical protein	hypothetical protein		5	NC_051860.1	1320164	1322380	plus	1		
5741	Giardia intestinalis	5698353	0	live	GL50803_0016578	GL50803_0016578, GL50803_16578	hypothetical protein	hypothetical protein		5	NC_051860.1	1281435	1284050	minus	1		
5741	Giardia intestinalis	5698348	0	live	GL50803_0040783	GL50803_0040783, GL50803_40783	hypothetical protein	hypothetical protein		5	NC_051860.1	1275352	1275984	plus	1		
5741	Giardia intestinalis	5698345	0	live	GL50803_0016577	GL50803_0016577, GL50803_16577	hypothetical protein	hypothetical protein		5	NC_051860.1	1278144	1280057	minus	1		
5741	Giardia intestinalis	5698342	0	live	GL50803_0014655	GL50803_0014655, GL50803_14655	hypothetical protein	hypothetical protein		5	NC_051860.1	1305926	1306990	plus	1		
5741	Giardia intestinalis	5698339	0	live	GL50803_003563	GL50803_003563, GL50803_3563	hypothetical protein	hypothetical protein		5	NC_051860.1	1318847	1320103	plus	1		
5741	Giardia intestinalis	5698338	0	live	GL50803_0013863	GL50803_0013863, GL50803_13863	hypothetical protein	hypothetical protein		5	NC_051860.1	1284878	1285783	minus	1		
5741	Giardia intestinalis	5698329	0	live	GL50803_0014654	GL50803_0014654, GL50803_14654	hypothetical protein	hypothetical protein		5	NC_051860.1	1303338	1305131	minus	1		
5741	Giardia intestinalis	5698317	0	live	GL50803_00d17351	GL50803_00d17351, GL50803_17351	hypothetical protein	hypothetical protein		4	NC_051859.1	2000609	2001901	minus	1		
5741	Giardia intestinalis	5698315	0	live	GL50803_00d17350	GL50803_00d17350, GL50803_17350	hypothetical protein	hypothetical protein		4	NC_051859.1	1999867	2000667	plus	1		
5741	Giardia intestinalis	5698312	0	live	GL50803_00d17352	GL50803_00d17352, GL50803_17352	hypothetical protein	hypothetical protein		4	NC_051859.1	1998503	1999843	minus	1		
5741	Giardia intestinalis	5698308	0	live	GL50803_007600	GL50803_007600, GL50803_7600	hypothetical protein	hypothetical protein		4	NC_051859.1	2051378	2052967	plus	1		
5741	Giardia intestinalis	5698306	0	live	GL50803_007597	GL50803_007597, GL50803_7597	hypothetical protein	hypothetical protein		4	NC_051859.1	2055514	2057046	minus	1		
5741	Giardia intestinalis	5698305	0	live	GL50803_0017362	GL50803_0017362, GL50803_17362	hypothetical protein	hypothetical protein		4	NC_051859.1	2057144	2062252	plus	1		
5741	Giardia intestinalis	5698304	0	live	GL50803_0014492	GL50803_0014492, GL50803_14492	hypothetical protein	hypothetical protein		4	NC_051859.1	2062255	2063715	minus	1		
5741	Giardia intestinalis	5698300	0	live	GL50803_0027423	GL50803_0027423, GL50803_27423	hypothetical protein	hypothetical protein		4	NC_051859.1	2074843	2075250	minus	1		
5741	Giardia intestinalis	5698298	0	live	GL50803_005258	GL50803_005258, GL50803_5258	hypothetical protein	hypothetical protein		4	NC_051859.1	2076446	2076766	minus	1		
5741	Giardia intestinalis	5698289	0	live	GL50803_0017367	GL50803_0017367, GL50803_17367	hypothetical protein	hypothetical protein		4	NC_051859.1	2079225	2079764	plus	1		
5741	Giardia intestinalis	5698285	0	live	GL50803_005250	GL50803_005250, GL50803_5250	hypothetical protein	hypothetical protein		4	NC_051859.1	2070317	2070817	plus	1		
5741	Giardia intestinalis	5698280	0	live	GL50803_0017354	GL50803_0017354, GL50803_17354	hypothetical protein	hypothetical protein		4	NC_051859.1	2029793	2032270	minus	1		
5741	Giardia intestinalis	5698279	0	live	GL50803_0041569	GL50803_0041569, GL50803_41569	hypothetical protein	hypothetical protein		4	NC_051859.1	2032303	2033022	plus	1		
5741	Giardia intestinalis	5698278	0	live	GL50803_0094762	GL50803_0094762, GL50803_94762	hypothetical protein	hypothetical protein		4	NC_051859.1	2033006	2036329	minus	1		
5741	Giardia intestinalis	5698271	0	live	GL50803_004816	GL50803_004816, GL50803_4816	hypothetical protein	hypothetical protein		4	NC_051859.1	2039964	2040179	minus	1		
5741	Giardia intestinalis	5698267	0	live	GL50803_004820	GL50803_004820, GL50803_4820	hypothetical protein	hypothetical protein		4	NC_051859.1	2042784	2043269	minus	1		
5741	Giardia intestinalis	5698254	0	live	GL50803_0093693	GL50803_0093693, GL50803_93693	hypothetical protein	hypothetical protein		4	NC_051859.1	2225949	2228417	minus	1		
5741	Giardia intestinalis	5698252	0	live	GL50803_0017375	GL50803_0017375, GL50803_17375	hypothetical protein	hypothetical protein		4	NC_051859.1	2231038	2232126	minus	1		
5741	Giardia intestinalis	5698251	0	live	GL50803_004692	GL50803_004692, GL50803_4692	hypothetical protein	hypothetical protein		4	NC_051859.1	2232240	2232959	minus	1		
5741	Giardia intestinalis	5698250	0	live	GL50803_004690	GL50803_004690, GL50803_4690	hypothetical protein	hypothetical protein		4	NC_051859.1	2233005	2233517	minus	1		
5741	Giardia intestinalis	5698248	0	live	GL50803_0013700	GL50803_0013700, GL50803_13700	hypothetical protein	hypothetical protein		4	NC_051859.1	2235215	2238556	minus	1		
5741	Giardia intestinalis	5698228	0	live	GL50803_005742	GL50803_005742, GL50803_5742	hypothetical protein	hypothetical protein		4	NC_051859.1	2294276	2295232	minus	1		
5741	Giardia intestinalis	5698218	0	live	GL50803_0032861	GL50803_0032861, GL50803_32861	hypothetical protein	hypothetical protein		4	NC_051859.1	2290962	2294270	plus	1		
5741	Giardia intestinalis	5698212	0	live	GL50803_0015985	GL50803_0015985, GL50803_15985	hypothetical protein	hypothetical protein		4	NC_051859.1	2301864	2302655	plus	1		
5741	Giardia intestinalis	5698210	0	live	GL50803_00113268	GL50803_00113268, GL50803_113268	hypothetical protein	hypothetical protein		5	NC_051860.1	3577193	3578455	plus	1		
5741	Giardia intestinalis	5698206	0	live	GL50803_007198	GL50803_007198, GL50803_7198	hypothetical protein	hypothetical protein		5	NC_051860.1	3589318	3589743	minus	1		
5741	Giardia intestinalis	5698200	0	live	GL50803_007192	GL50803_007192, GL50803_7192	hypothetical protein	hypothetical protein		5	NC_051860.1	3592932	3596915	plus	1		
5741	Giardia intestinalis	5698191	0	live	GL50803_006171	GL50803_006171, GL50803_6171	hypothetical protein	hypothetical protein		5	NC_051860.1	3607942	3608397	plus	1		
5741	Giardia intestinalis	5698188	0	live	GL50803_006176	GL50803_006176, GL50803_6176	hypothetical protein	hypothetical protein		5	NC_051860.1	3612341	3614743	plus	1		
5741	Giardia intestinalis	5698181	0	live	GL50803_004590	GL50803_004590, GL50803_4590	hypothetical protein	hypothetical protein		5	NC_051860.1	3618758	3619552	minus	1		
5741	Giardia intestinalis	5698170	0	live	GL50803_0025205	GL50803_0025205, GL50803_25205	hypothetical protein	hypothetical protein		5	NC_051860.1	3640596	3644336	minus	1		
5741	Giardia intestinalis	5698163	0	live	GL50803_0016236	GL50803_0016236, GL50803_16236	hypothetical protein	hypothetical protein		5	NC_051860.1	3655984	3656307	plus	1		
5741	Giardia intestinalis	5698160	0	live	GL50803_0013274	GL50803_0013274, GL50803_13274	hypothetical protein	hypothetical protein		5	NC_051860.1	3651910	3652938	minus	1		
5741	Giardia intestinalis	5698156	0	live	GL50803_0016233	GL50803_0016233, GL50803_16233	hypothetical protein	hypothetical protein		5	NC_051860.1	3647184	3647831	plus	1		
5741	Giardia intestinalis	5698147	0	live	GL50803_0017012	GL50803_0017012, GL50803_17012	hypothetical protein	hypothetical protein		5	NC_051860.1	3624759	3626018	minus	1		
5741	Giardia intestinalis	5698144	0	live	GL50803_0017011	GL50803_0017011, GL50803_17011	hypothetical protein	hypothetical protein		5	NC_051860.1	3628426	3630906	plus	1		
5741	Giardia intestinalis	5698122	0	live	GL50803_0010946	GL50803_0010946, GL50803_10946	hypothetical protein	hypothetical protein		4	NC_051859.1	2510446	2511723	plus	1		
5741	Giardia intestinalis	5698108	0	live	GL50803_0095406	GL50803_0095406, GL50803_95406	hypothetical protein	hypothetical protein		4	NC_051859.1	2453836	2455926	minus	1		
5741	Giardia intestinalis	5698106	0	live	GL50803_00104186	GL50803_00104186, GL50803_104186	hypothetical protein	hypothetical protein		4	NC_051859.1	2449695	2453738	minus	1		
5741	Giardia intestinalis	5698104	0	live	GL50803_008358	GL50803_008358, GL50803_8358	hypothetical protein	hypothetical protein		4	NC_051859.1	2465206	2466600	plus	1		
5741	Giardia intestinalis	5698099	0	live	GL50803_0010924	GL50803_0010924, GL50803_10924	hypothetical protein	hypothetical protein		4	NC_051859.1	2493162	2494157	minus	1		
5741	Giardia intestinalis	5698093	0	live	GL50803_005450	GL50803_005450, GL50803_5450	hypothetical protein	hypothetical protein		4	NC_051859.1	2483921	2484235	minus	1		
5741	Giardia intestinalis	5698092	0	live	GL50803_0013924	GL50803_0013924, GL50803_13924	hypothetical protein	hypothetical protein		4	NC_051859.1	2483262	2483855	minus	1		
5741	Giardia intestinalis	5698090	0	live	GL50803_0016518	GL50803_0016518, GL50803_16518	hypothetical protein	hypothetical protein		4	NC_051859.1	2479721	2483077	minus	1		
5741	Giardia intestinalis	5698083	0	live	GL50803_00111886	GL50803_00111886, GL50803_111886	hypothetical protein	hypothetical protein		4	NC_051859.1	2467947	2475038	minus	1		
5741	Giardia intestinalis	5698077	0	live	GL50803_0016522	GL50803_0016522, GL50803_16522	hypothetical protein	hypothetical protein		4	NC_051859.1	2500132	2500443	minus	1		
5741	Giardia intestinalis	5698061	0	live	GL50803_0014689	GL50803_0014689, GL50803_14689	hypothetical protein	hypothetical protein		4	NC_051859.1	2458536	2461163	minus	1		
5741	Giardia intestinalis	5698053	0	live	GL50803_0016266	GL50803_0016266, GL50803_16266	hypothetical protein	hypothetical protein		5	NC_051860.1	872549	873763	minus	1		
5741	Giardia intestinalis	5698049	0	live	GL50803_008410	GL50803_008410, GL50803_8410	hypothetical protein	hypothetical protein		5	NC_051860.1	868625	869434	plus	1		
5741	Giardia intestinalis	5698038	0	live	GL50803_0021198	GL50803_0021198, GL50803_21198	hypothetical protein	hypothetical protein		5	NC_051860.1	803340	806831	plus	1		
5741	Giardia intestinalis	5698033	0	live	GL50803_0015110	GL50803_0015110, GL50803_15110	hypothetical protein	hypothetical protein		5	NC_051860.1	813820	814371	minus	1		
5741	Giardia intestinalis	5698031	0	live	GL50803_0010079	GL50803_0010079, GL50803_10079	hypothetical protein	hypothetical protein		5	NC_051860.1	811465	813699	minus	1		
5741	Giardia intestinalis	5698030	0	live	GL50803_002338	GL50803_002338, GL50803_2338	hypothetical protein	hypothetical protein		5	NC_051860.1	802587	803231	minus	1		
5741	Giardia intestinalis	5698025	0	live	GL50803_0021201	GL50803_0021201, GL50803_21201	hypothetical protein	hypothetical protein		5	NC_051860.1	820246	821058	plus	1		
5741	Giardia intestinalis	5697994	0	live	GL50803_0013999	GL50803_0013999, GL50803_13999	hypothetical protein	hypothetical protein		5	NC_051860.1	739494	741437	minus	1		
5741	Giardia intestinalis	5697992	0	live	GL50803_0010027	GL50803_0010027, GL50803_10027	hypothetical protein	hypothetical protein		5	NC_051860.1	737808	738563	plus	1		
5741	Giardia intestinalis	5697991	0	live	GL50803_0017155	GL50803_0017155, GL50803_17155	hypothetical protein	hypothetical protein		5	NC_051860.1	735915	737753	minus	1		
5741	Giardia intestinalis	5697983	0	live	GL50803_0014487	GL50803_0014487, GL50803_14487	hypothetical protein	hypothetical protein		5	NC_051860.1	765250	768051	plus	1		
5741	Giardia intestinalis	5697981	0	live	GL50803_0020307	GL50803_0020307, GL50803_20307	hypothetical protein	hypothetical protein		5	NC_051860.1	759599	759970	minus	1		
5741	Giardia intestinalis	5697973	0	live	GL50803_005648	GL50803_005648, GL50803_5648	hypothetical protein	hypothetical protein		5	NC_051860.1	746716	749382	plus	1		
5741	Giardia intestinalis	5697958	0	live	GL50803_0020315	GL50803_0020315, GL50803_20315	hypothetical protein	hypothetical protein		5	NC_051860.1	708213	708635	plus	1		
5741	Giardia intestinalis	5697945	0	live	GL50803_0015988	GL50803_0015988, GL50803_15988	hypothetical protein	hypothetical protein		5	NC_051860.1	2663588	2667235	minus	1		
5741	Giardia intestinalis	5697943	0	live	GL50803_004415	GL50803_004415, GL50803_4415	hypothetical protein	hypothetical protein		5	NC_051860.1	2659544	2661109	plus	1		
5741	Giardia intestinalis	5697939	0	live	GL50803_0015918	GL50803_0015918, GL50803_15918	hypothetical protein	hypothetical protein		5	NC_051860.1	2655549	2656235	minus	1		
